x,y
10.2342,-1.39182
10.2367,-1.40149
10.2393,-1.41115
10.2418,-1.42082
10.2444,-1.43048
10.247,-1.44014
10.2496,-1.4498
10.2522,-1.45945
10.2548,-1.4691
10.2574,-1.47876
10.2601,-1.48841
10.2627,-1.49805
10.2653,-1.5077
10.268,-1.51734
10.2706,-1.52699
10.2733,-1.53663
10.2759,-1.54627
10.2786,-1.5559
10.2813,-1.56554
10.284,-1.57517
10.2867,-1.5848
10.2894,-1.59443
10.2921,-1.60406
10.2948,-1.61368
10.2975,-1.62331
10.3002,-1.63293
10.3029,-1.64255
10.3057,-1.65217
10.3084,-1.66179
10.3112,-1.6714
10.3139,-1.68102
10.3167,-1.69063
10.3194,-1.70024
10.3222,-1.70985
10.325,-1.71946
10.3278,-1.72906
10.3305,-1.73867
10.3333,-1.74827
10.3361,-1.75787
10.3389,-1.76747
10.3417,-1.77707
10.3445,-1.78667
10.3474,-1.79626
10.3502,-1.80586
10.353,-1.81545
10.3558,-1.82504
10.3587,-1.83463
10.3615,-1.84422
10.3644,-1.8538
10.3672,-1.86339
10.3701,-1.87297
10.3729,-1.88255
10.3758,-1.89214
10.3787,-1.90171
10.3815,-1.91129
10.3844,-1.92087
10.3873,-1.93045
10.3902,-1.94002
10.3931,-1.94959
10.396,-1.95915
10.399,-1.9687
10.402,-1.97824
10.405,-1.98778
10.408,-1.99731
10.4111,-2.00683
10.4142,-2.01634
10.4173,-2.02584
10.4204,-2.03534
10.4236,-2.04483
10.4267,-2.05431
10.4299,-2.06379
10.4332,-2.07325
10.4364,-2.08271
10.4397,-2.09217
10.4429,-2.10161
10.4462,-2.11105
10.4496,-2.12048
10.4529,-2.12991
10.4563,-2.13933
10.4596,-2.14874
10.463,-2.15814
10.4665,-2.16754
10.4699,-2.17693
10.4733,-2.18632
10.4768,-2.1957
10.4803,-2.20507
10.4838,-2.21444
10.4873,-2.22379
10.4909,-2.23315
10.4944,-2.2425
10.498,-2.25184
10.5016,-2.26117
10.5052,-2.2705
10.5088,-2.27983
10.5124,-2.28914
10.5161,-2.29845
10.5197,-2.30776
10.5234,-2.31706
10.5271,-2.32636
10.5308,-2.33565
10.5345,-2.34493
10.5382,-2.35421
10.542,-2.36348
10.5457,-2.37275
10.5495,-2.38201
10.5533,-2.39127
10.5571,-2.40052
10.5609,-2.40977
10.5647,-2.41901
10.5685,-2.42825
10.5724,-2.43749
10.5762,-2.44671
10.5801,-2.45594
10.584,-2.46516
10.5878,-2.47437
10.5917,-2.48358
10.5956,-2.49278
10.5996,-2.50198
10.6035,-2.51118
10.6074,-2.52037
10.6114,-2.52956
10.6153,-2.53874
10.6193,-2.54792
10.6233,-2.5571
10.6273,-2.56627
10.6313,-2.57543
10.6353,-2.5846
10.6394,-2.59369
10.6436,-2.60276
10.6479,-2.6118
10.6522,-2.62082
10.6566,-2.6298
10.6611,-2.63876
10.6656,-2.64769
10.6701,-2.65659
10.6747,-2.66547
10.6794,-2.67432
10.6841,-2.68314
10.6889,-2.69194
10.6937,-2.70071
10.6985,-2.70945
10.7034,-2.71816
10.7084,-2.72685
10.7134,-2.73552
10.7184,-2.74415
10.7235,-2.75277
10.7286,-2.76135
10.7338,-2.76991
10.739,-2.77845
10.7443,-2.78696
10.7495,-2.79544
10.7549,-2.8039
10.7602,-2.81234
10.7657,-2.82075
10.7711,-2.82914
10.7766,-2.8375
10.7821,-2.84584
10.7876,-2.85416
10.7932,-2.86245
10.7989,-2.87073
10.8045,-2.87897
10.8102,-2.8872
10.8159,-2.8954
10.8217,-2.90358
10.8274,-2.91174
10.8333,-2.91988
10.8391,-2.928
10.845,-2.9361
10.8509,-2.94417
10.8568,-2.95223
10.8627,-2.96026
10.8689,-2.96816
10.8751,-2.97597
10.8815,-2.98368
10.888,-2.99129
10.8946,-2.9988
10.9013,-3.0062
10.9081,-3.01351
10.9151,-3.02071
10.9221,-3.02781
10.9293,-3.0348
10.9365,-3.04169
10.9439,-3.04848
10.9513,-3.05516
10.9588,-3.06173
10.9665,-3.0682
10.9742,-3.07457
10.982,-3.08083
10.9898,-3.08698
10.9978,-3.09303
11.0058,-3.09898
11.014,-3.10482
11.0222,-3.11055
11.0304,-3.11618
11.0388,-3.12171
11.0472,-3.12714
11.0556,-3.13246
11.0642,-3.13768
11.0727,-3.1428
11.0814,-3.14782
11.0901,-3.15273
11.0989,-3.15755
11.1077,-3.16227
11.1165,-3.16689
11.1255,-3.17142
11.1344,-3.17585
11.1434,-3.18018
11.1525,-3.18442
11.1616,-3.18856
11.1707,-3.19261
11.1799,-3.19657
11.1891,-3.20044
11.1984,-3.20422
11.2077,-3.20791
11.2165,-3.21268
11.2254,-3.21727
11.2343,-3.22169
11.2434,-3.22593
11.2525,-3.23
11.2617,-3.2339
11.271,-3.23762
11.2804,-3.24116
11.2898,-3.24452
11.2993,-3.24771
11.3088,-3.25072
11.3184,-3.25355
11.328,-3.25621
11.3377,-3.25869
11.3475,-3.26099
11.3572,-3.26311
11.367,-3.26506
11.3769,-3.26683
11.3868,-3.26843
11.3967,-3.26986
11.4066,-3.27111
11.4165,-3.2722
11.4265,-3.27311
11.4364,-3.27385
11.4464,-3.27443
11.4564,-3.27484
11.4664,-3.27509
11.4764,-3.27518
11.4864,-3.2751
11.4964,-3.27487
11.5064,-3.27447
11.5164,-3.27393
11.5264,-3.27323
11.5363,-3.27238
11.5463,-3.27137
11.5562,-3.27023
11.5661,-3.26893
11.576,-3.26749
11.5859,-3.26592
11.5958,-3.2642
11.6056,-3.26235
11.6154,-3.26036
11.6252,-3.25824
11.6349,-3.25598
11.6446,-3.25361
11.6543,-3.2511
11.6639,-3.24847
11.6735,-3.24572
11.6831,-3.24285
11.6927,-3.23986
11.7022,-3.23676
11.7116,-3.23354
11.7211,-3.23022
11.7305,-3.22678
11.7398,-3.22324
11.7491,-3.21959
11.7584,-3.21584
11.7676,-3.21199
11.7768,-3.20805
11.786,-3.204
11.7951,-3.19986
11.8041,-3.19563
11.8131,-3.19131
11.8221,-3.1869
11.8311,-3.1824
11.8399,-3.17781
11.8488,-3.17315
11.8576,-3.1684
11.8663,-3.16357
11.8751,-3.15866
11.8837,-3.15368
11.8923,-3.14862
11.9009,-3.14348
11.9095,-3.13828
11.918,-3.13301
11.9264,-3.12766
11.9348,-3.12225
11.9432,-3.11678
11.9515,-3.11124
11.9598,-3.10563
11.968,-3.09997
11.9762,-3.09425
11.9844,-3.08846
11.9925,-3.08262
12.0006,-3.07673
12.0086,-3.07077
12.0166,-3.06477
12.0246,-3.05871
12.0328,-3.053
12.0409,-3.04719
12.049,-3.04128
12.057,-3.03528
12.0649,-3.02919
12.0728,-3.023
12.0806,-3.01673
12.0883,-3.01037
12.0959,-3.00393
12.1035,-2.9974
12.111,-2.9908
12.1185,-2.98412
12.1258,-2.97736
12.1331,-2.97053
12.1404,-2.96362
12.1475,-2.95665
12.1546,-2.94961
12.1617,-2.9425
12.1686,-2.93533
12.1756,-2.92809
12.1824,-2.9208
12.1892,-2.91344
12.1959,-2.90602
12.2025,-2.89855
12.2091,-2.89102
12.2156,-2.88344
12.2221,-2.87581
12.2285,-2.86812
12.2348,-2.86039
12.2411,-2.8526
12.2473,-2.84477
12.2535,-2.8369
12.2596,-2.82897
12.2656,-2.82101
12.2716,-2.813
12.2775,-2.80496
12.2834,-2.79687
12.2893,-2.78874
12.295,-2.78058
12.3008,-2.77237
12.3064,-2.76414
12.312,-2.75586
12.3176,-2.74756
12.3231,-2.73922
12.3286,-2.73084
12.334,-2.72244
12.3394,-2.71401
12.3447,-2.70554
12.35,-2.69705
12.3552,-2.68853
12.3604,-2.67998
12.3656,-2.6714
12.3707,-2.6628
12.3757,-2.65418
12.3807,-2.64553
12.3857,-2.63685
12.3906,-2.62815
12.3955,-2.61943
12.4004,-2.61069
12.4052,-2.60192
12.41,-2.59314
12.4147,-2.58433
12.4194,-2.57551
12.4241,-2.56666
12.4287,-2.5578
12.4333,-2.54892
12.4379,-2.54002
12.4424,-2.5311
12.4469,-2.52217
12.4513,-2.51322
12.4558,-2.50425
12.4602,-2.49527
12.4645,-2.48627
12.4689,-2.47726
12.4732,-2.46823
12.4774,-2.45919
12.4817,-2.45014
12.4859,-2.44107
12.4901,-2.43199
12.4943,-2.4229
12.4984,-2.41379
12.5025,-2.40467
12.5066,-2.39555
12.5106,-2.38641
12.5147,-2.37726
12.5187,-2.36809
12.5227,-2.35892
12.5266,-2.34974
12.5306,-2.34055
12.5345,-2.33135
12.5384,-2.32213
12.5422,-2.31291
12.5461,-2.30368
12.5499,-2.29445
12.5537,-2.2852
12.5576,-2.27597
12.5614,-2.26673
12.5652,-2.25746
12.5689,-2.24819
12.5726,-2.23889
12.5763,-2.22959
12.5799,-2.22027
12.5835,-2.21093
12.587,-2.20158
12.5905,-2.19222
12.594,-2.18285
12.5975,-2.17346
12.6009,-2.16406
12.6043,-2.15465
12.6076,-2.14523
12.6109,-2.1358
12.6142,-2.12636
12.6175,-2.1169
12.6207,-2.10744
12.6239,-2.09797
12.6271,-2.08848
12.6302,-2.07899
12.6334,-2.06949
12.6365,-2.05998
12.6395,-2.05046
12.6426,-2.04094
12.6456,-2.0314
12.6486,-2.02186
12.6515,-2.01231
12.6545,-2.00275
12.6574,-1.99319
12.6603,-1.98362
12.6632,-1.97404
12.666,-1.96445
12.6689,-1.95486
12.6717,-1.94527
12.6745,-1.93566
12.6772,-1.92606
12.68,-1.91644
12.6827,-1.90682
12.6854,-1.8972
12.6881,-1.88756
12.6908,-1.87793
12.6934,-1.86829
12.6961,-1.85864
12.6987,-1.84899
12.7013,-1.83934
12.7039,-1.82968
12.7065,-1.82002
12.709,-1.81035
12.7116,-1.80068
12.7141,-1.791
12.7166,-1.78132
12.7191,-1.77164
12.7216,-1.76195
12.7241,-1.75226
12.7265,-1.74257
12.729,-1.73287
12.7314,-1.72317
12.7338,-1.71347
12.7362,-1.70377
12.7386,-1.69406
12.741,-1.68435
12.7434,-1.67463
12.7457,-1.66491
12.7481,-1.65519
12.7504,-1.64547
12.7528,-1.63575
12.7551,-1.62602
12.7574,-1.61629
12.7597,-1.60656
12.762,-1.59683
12.7643,-1.58709
12.7665,-1.57735
12.7688,-1.56761
12.7711,-1.55787
12.7733,-1.54813
12.7756,-1.53838
12.7778,-1.52863
12.78,-1.51888
12.7822,-1.50913
12.7844,-1.49938
12.7867,-1.48963
12.7889,-1.47987
12.791,-1.47011
12.7932,-1.46036
12.7954,-1.4506
12.7976,-1.44084
12.7998,-1.43107
12.8019,-1.42131
12.8041,-1.41155
12.8062,-1.40178
12.8084,-1.39201
12.8105,-1.38225
12.8127,-1.37248
12.8148,-1.36271
12.8169,-1.35294
12.819,-1.34317
12.8212,-1.33339
12.8233,-1.32362
12.8254,-1.31385
12.8275,-1.30407
12.8296,-1.2943
12.8317,-1.28452
12.8338,-1.27474
12.8359,-1.26496
12.838,-1.25518
12.84,-1.24539
12.8421,-1.23561
12.8441,-1.22582
12.8462,-1.21603
12.8482,-1.20623
12.8502,-1.19644
12.8522,-1.18664
12.8542,-1.17684
12.8562,-1.16704
12.8582,-1.15724
12.8601,-1.14744
12.8621,-1.13763
12.8641,-1.12783
12.866,-1.11802
12.868,-1.10821
12.8699,-1.0984
12.8718,-1.08859
12.8738,-1.07878
12.8757,-1.06896
12.8776,-1.05915
12.8795,-1.04933
12.8814,-1.03951
12.8833,-1.02969
12.8852,-1.01987
12.8871,-1.01005
12.889,-1.00023
12.8908,-0.990409
12.8927,-0.980585
12.8946,-0.970761
12.8964,-0.960936
12.8983,-0.95111
12.9001,-0.941283
12.902,-0.931456
12.9038,-0.921628
12.9057,-0.911799
12.9075,-0.901969
12.9094,-0.892139
12.9112,-0.882308
12.913,-0.872477
12.9148,-0.862645
12.9167,-0.852813
12.9185,-0.84298
12.9203,-0.833147
12.9221,-0.823313
12.9239,-0.813478
12.9257,-0.803644
12.9275,-0.793809
12.9294,-0.783973
12.9312,-0.774138
12.933,-0.764301
12.9348,-0.754465
12.9366,-0.744628
12.9384,-0.734791
12.9402,-0.724954
12.942,-0.715117
12.9438,-0.705279
12.9455,-0.695441
12.9473,-0.685603
12.9491,-0.675765
12.9509,-0.665926
12.9527,-0.656088
12.9545,-0.646249
12.9563,-0.63641
12.9581,-0.626572
12.9599,-0.616733
12.9616,-0.606894
12.9634,-0.597055
12.9652,-0.587216
12.967,-0.577377
12.9688,-0.567538
12.9706,-0.557699
12.9724,-0.54786
12.9742,-0.538021
12.9759,-0.528182
12.9777,-0.518343
12.9795,-0.508504
12.9813,-0.498665
12.9831,-0.488827
12.9849,-0.478988
12.9867,-0.46915
12.9885,-0.459312
12.9903,-0.449474
12.9921,-0.439636
12.9939,-0.429798
12.9956,-0.41996
12.9974,-0.410123
12.9992,-0.400286
13.001,-0.390449
13.0028,-0.380612
13.0046,-0.370775
13.0064,-0.360939
13.0082,-0.351103
13.01,-0.341267
13.0119,-0.331432
13.0137,-0.321596
13.0155,-0.311761
13.0173,-0.301927
13.0191,-0.292092
13.0209,-0.282258
13.0227,-0.272424
13.0245,-0.262591
13.0264,-0.252757
13.0282,-0.242924
13.03,-0.233092
13.0318,-0.22326
13.0337,-0.213428
13.0355,-0.203596
13.0373,-0.193765
13.0391,-0.183934
13.041,-0.174103
13.0428,-0.164272
13.0446,-0.154442
13.0465,-0.144612
13.0483,-0.134783
13.0502,-0.124953
13.052,-0.115125
13.0538,-0.105296
13.0557,-0.0954679
13.0575,-0.0856401
13.0594,-0.0758126
13.0612,-0.0659856
13.0631,-0.0561589
13.0649,-0.0463327
13.0668,-0.0365068
13.0687,-0.0266813
13.0705,-0.0168562
13.0724,-0.00703158
13.0743,0.00279266
13.0761,0.0126165
13.078,0.0224399
13.0799,0.0322628
13.0817,0.0420853
13.0836,0.0519074
13.0855,0.061729
13.0874,0.0715502
13.0893,0.0813709
13.0912,0.0911912
13.093,0.101011
13.0949,0.11083
13.0968,0.120649
13.0987,0.130467
13.1006,0.140285
13.1025,0.150103
13.1044,0.15992
13.1063,0.169736
13.1083,0.179552
13.1102,0.189367
13.1121,0.199182
13.114,0.208996
13.1159,0.21881
13.1178,0.228623
13.1198,0.238436
13.1217,0.248248
13.1236,0.25806
13.1256,0.267871
13.1275,0.277682
13.1294,0.287492
13.1314,0.297301
13.1333,0.30711
13.1353,0.316919
13.1372,0.326727
13.1392,0.336534
13.1411,0.346341
13.1431,0.356147
13.1451,0.365953
13.147,0.375758
13.149,0.385562
13.151,0.395366
13.1529,0.405169
13.1549,0.414972
13.1569,0.424774
13.1589,0.434576
13.1609,0.444377
13.1628,0.454177
13.1648,0.463977
13.1668,0.473776
13.1688,0.483575
13.1708,0.493373
13.1728,0.50317
13.1748,0.512967
13.1768,0.522763
13.1789,0.532559
13.1809,0.542354
13.1829,0.552148
13.1849,0.561942
13.1869,0.571735
13.189,0.581528
13.191,0.59132
13.193,0.601111
13.1951,0.610902
13.1971,0.620692
13.1991,0.630481
13.2012,0.64027
13.2032,0.650058
13.2053,0.659846
13.2073,0.669633
13.2094,0.679419
13.2114,0.689205
13.2135,0.69899
13.2156,0.708774
13.2176,0.718558
13.2197,0.728341
13.2218,0.738124
13.2239,0.747905
13.2259,0.757687
13.228,0.767467
13.2301,0.777247
13.2322,0.787027
13.2343,0.796805
13.2364,0.806583
13.2385,0.816361
13.2406,0.826135
13.2427,0.835908
13.2449,0.845679
13.247,0.855447
13.2491,0.865214
13.2513,0.874979
13.2535,0.884741
13.2556,0.894502
13.2578,0.904261
13.26,0.914018
13.2622,0.923773
13.2644,0.933526
13.2666,0.943277
13.2689,0.953027
13.2711,0.962774
13.2733,0.97252
13.2756,0.982264
13.2778,0.992006
13.2801,1.00175
13.2824,1.01148
13.2847,1.02122
13.2869,1.03096
13.2892,1.04069
13.2915,1.05042
13.2939,1.06015
13.2962,1.06988
13.2985,1.0796
13.3008,1.08933
13.3032,1.09905
13.3055,1.10877
13.3079,1.11849
13.3102,1.12821
13.3126,1.13793
13.315,1.14764
13.3173,1.15735
13.3197,1.16706
13.3221,1.17677
13.3245,1.18648
13.3269,1.19619
13.3293,1.20589
13.3317,1.2156
13.3342,1.2253
13.3366,1.235
13.339,1.2447
13.3415,1.2544
13.3439,1.26409
13.3464,1.27379
13.3488,1.28348
13.3513,1.29317
13.3538,1.30286
13.3562,1.31255
13.3587,1.32224
13.3612,1.33193
13.3637,1.34161
13.3662,1.35129
13.3687,1.36097
13.3712,1.37065
13.3737,1.38033
13.3762,1.39001
13.3788,1.39969
13.3813,1.40936
13.3838,1.41904
13.3864,1.42871
13.3889,1.43838
13.3915,1.44805
13.394,1.45772
13.3966,1.46739
13.3991,1.47705
13.4017,1.48672
13.4043,1.49638
13.4068,1.50604
13.4094,1.5157
13.412,1.52536
13.4146,1.53502
13.4172,1.54468
13.4198,1.55433
13.4224,1.56399
13.425,1.57364
13.4276,1.58329
13.4302,1.59294
13.4329,1.60259
13.4355,1.61224
13.4381,1.62189
13.4408,1.63154
13.4434,1.64118
13.446,1.65083
13.4487,1.66047
13.4513,1.67011
13.454,1.67975
13.4567,1.68939
13.4593,1.69903
13.462,1.70867
13.4647,1.71831
13.4673,1.72794
13.47,1.73758
13.4727,1.7472
13.4755,1.75682
13.4782,1.76643
13.481,1.77604
13.4838,1.78564
13.4866,1.79523
13.4895,1.80482
13.4923,1.8144
13.4952,1.82398
13.4981,1.83356
13.501,1.84312
13.5039,1.85268
13.5069,1.86224
13.5098,1.87179
13.5128,1.88134
13.5158,1.89088
13.5188,1.90041
13.5218,1.90994
13.5249,1.91947
13.528,1.92899
13.531,1.9385
13.5341,1.94801
13.5372,1.95752
13.5403,1.96702
13.5435,1.97652
13.5466,1.98601
13.5498,1.99549
13.553,2.00497
13.5562,2.01445
13.5594,2.02392
13.5626,2.03339
13.5658,2.04285
13.5691,2.05231
13.5723,2.06177
13.5756,2.07122
13.5789,2.08066
13.5822,2.0901
13.5855,2.09954
13.5888,2.10897
13.5921,2.1184
13.5955,2.12783
13.5988,2.13725
13.6022,2.14667
13.6056,2.15608
13.609,2.16549
13.6124,2.17489
13.6158,2.18429
13.6192,2.19369
13.6226,2.20309
13.6261,2.21248
13.6295,2.22186
13.633,2.23124
13.6364,2.24062
13.6399,2.25
13.6434,2.25937
13.6469,2.26874
13.6504,2.27811
13.6539,2.28747
13.6574,2.29683
13.661,2.30618
13.6645,2.31553
13.6681,2.32488
13.6716,2.33423
13.6752,2.34357
13.6788,2.35291
13.6823,2.36225
13.6859,2.37158
13.6895,2.38091
13.6931,2.39024
13.6967,2.39956
13.7004,2.40888
13.704,2.4182
13.7076,2.42752
13.7113,2.43683
13.7149,2.44614
13.7187,2.4554
13.7225,2.46463
13.7264,2.47385
13.7303,2.48305
13.7343,2.49223
13.7383,2.50139
13.7424,2.51054
13.7465,2.51966
13.7506,2.52877
13.7548,2.53785
13.759,2.54692
13.7632,2.55597
13.7675,2.565
13.7719,2.57402
13.7762,2.58301
13.7806,2.59199
13.7851,2.60095
13.7895,2.60989
13.7941,2.61882
13.7986,2.62772
13.8032,2.63661
13.8078,2.64549
13.8124,2.65434
13.8171,2.66318
13.8218,2.67201
13.8266,2.68081
13.8313,2.6896
13.8361,2.69838
13.8409,2.70714
13.8458,2.71588
13.8507,2.7246
13.8556,2.73332
13.8605,2.74201
13.8655,2.75069
13.8705,2.75936
13.8755,2.76801
13.8805,2.77664
13.8856,2.78527
13.8907,2.79387
13.8958,2.80247
13.901,2.81104
13.9061,2.81961
13.9113,2.82816
13.9165,2.8367
13.9217,2.84522
13.927,2.85373
13.9323,2.86223
13.9376,2.87072
13.9429,2.87919
13.9484,2.88751
13.9541,2.89576
13.9598,2.90394
13.9657,2.91204
13.9716,2.92006
13.9777,2.92801
13.9839,2.93589
13.9901,2.94368
13.9965,2.9514
14.0029,2.95905
14.0095,2.96661
14.0161,2.9741
14.0228,2.98152
14.0296,2.98885
14.0365,2.99611
14.0435,3.00329
14.0505,3.0104
14.0576,3.01743
14.0648,3.02438
14.0721,3.03125
14.0794,3.03805
14.0868,3.04478
14.0943,3.05143
14.1018,3.058
14.1094,3.0645
14.117,3.07093
14.1248,3.07728
14.1326,3.08356
14.1404,3.08977
14.1483,3.09591
14.1562,3.10197
14.1642,3.10796
14.1723,3.11389
14.1804,3.11974
14.1886,3.12553
14.1968,3.13124
14.205,3.13689
14.2133,3.14247
14.2211,3.14877
14.229,3.15491
14.237,3.1609
14.2451,3.16674
14.2533,3.17242
14.2617,3.17795
14.2701,3.18332
14.2786,3.18853
14.2873,3.19357
14.296,3.19846
14.3048,3.20318
14.3137,3.20773
14.3227,3.21213
14.3318,3.21635
14.3409,3.22042
14.3501,3.22431
14.3594,3.22804
14.3687,3.2316
14.3781,3.235
14.3876,3.23823
14.3971,3.2413
14.4067,3.2442
14.4163,3.24693
14.426,3.24951
14.4357,3.25191
14.4454,3.25416
14.4552,3.25624
14.465,3.25817
14.4749,3.25993
14.4847,3.26153
14.4946,3.26298
14.5045,3.26427
14.5145,3.26541
14.5244,3.26639
14.5344,3.26723
14.5444,3.26791
14.5544,3.26844
14.5644,3.26883
14.5744,3.26907
14.5844,3.26917
14.5943,3.26913
14.6043,3.26894
14.6143,3.26862
14.6243,3.26816
14.6343,3.26757
14.6443,3.26685
14.6543,3.26599
14.6642,3.26501
14.6741,3.2639
14.6841,3.26267
14.694,3.26131
14.7039,3.25983
14.7137,3.25823
14.7236,3.25652
14.7334,3.25469
14.7432,3.25275
14.753,3.2507
14.7628,3.24854
14.7725,3.24627
14.7822,3.24389
14.7919,3.24142
14.8016,3.23884
14.8112,3.23616
14.8208,3.23338
14.8304,3.23051
14.84,3.22754
14.8495,3.22448
14.859,3.22133
14.8684,3.21809
14.8779,3.21476
14.8873,3.21135
14.8966,3.20785
14.906,3.20427
14.9153,3.20061
14.9245,3.19687
14.9338,3.19306
14.943,3.18916
14.9522,3.1852
14.9616,3.18186
14.971,3.17839
14.9803,3.17477
14.9896,3.17102
14.9988,3.16713
15.0079,3.16311
15.017,3.15896
15.0261,3.15469
15.0351,3.15029
15.044,3.14577
15.0528,3.14113
15.0616,3.13638
15.0704,3.13151
15.079,3.12653
15.0876,3.12144
15.0962,3.11624
15.1047,3.11094
15.1131,3.10553
15.1214,3.10003
15.1297,3.09443
15.1379,3.08873
15.1461,3.08294
15.1542,3.07706
15.1622,3.07109
15.1702,3.06504
15.1781,3.0589
15.1859,3.05268
15.1936,3.04637
15.2013,3.03999
15.209,3.03353
15.2165,3.027
15.2241,3.02039
15.2315,3.01371
15.2389,3.00696
15.2462,3.00015
15.2535,2.99327
15.2606,2.98632
15.2678,2.97931
15.2749,2.97224
15.2819,2.96512
15.2888,2.95793
15.2957,2.95068
15.3025,2.94339
15.3093,2.93603
15.316,2.92863
15.3227,2.92117
15.3293,2.91366
15.3359,2.90611
15.3424,2.89851
15.3488,2.89086
15.3552,2.88317
15.3615,2.87543
15.3678,2.86765
15.374,2.85983
15.3802,2.85197
15.3864,2.84407
15.3924,2.83613
15.3985,2.82815
15.4045,2.82014
15.4104,2.81209
15.4163,2.80401
15.4221,2.79589
15.4279,2.78774
15.4337,2.77956
15.4394,2.77135
15.445,2.76311
15.4507,2.75484
15.4562,2.74654
15.4618,2.73821
15.4673,2.72985
15.4727,2.72147
15.4781,2.71306
15.4835,2.70463
15.4888,2.69617
15.4941,2.68769
15.4994,2.67918
15.5046,2.67065
15.5098,2.6621
15.5149,2.65353
15.5201,2.64493
15.5251,2.63632
15.5302,2.62769
15.5352,2.61903
15.5402,2.61036
15.5451,2.60167
15.55,2.59296
15.5549,2.58424
15.5598,2.57549
15.5646,2.56673
15.5694,2.55796
15.5742,2.54916
15.5789,2.54036
15.5836,2.53153
15.5883,2.52269
15.593,2.5139
15.5977,2.50508
15.6024,2.49623
15.607,2.48736
15.6116,2.47846
15.6161,2.46953
15.6205,2.46058
15.625,2.45161
15.6293,2.44262
15.6337,2.4336
15.6379,2.42456
15.6422,2.41551
15.6464,2.40643
15.6505,2.39733
15.6546,2.38821
15.6587,2.37908
15.6627,2.36992
15.6667,2.36075
15.6707,2.35157
15.6746,2.34236
15.6784,2.33314
15.6823,2.32391
15.6861,2.31466
15.6898,2.30539
15.6936,2.29611
15.6973,2.28682
15.7009,2.27751
15.7045,2.26819
15.7081,2.25886
15.7117,2.24952
15.7152,2.24016
15.7187,2.23079
15.7222,2.22141
15.7256,2.21202
15.729,2.20262
15.7324,2.19321
15.7358,2.18379
15.7391,2.17436
15.7424,2.16491
15.7457,2.15546
15.7489,2.146
15.7521,2.13654
15.7553,2.12706
15.7585,2.11758
15.7616,2.10808
15.7647,2.09858
15.7678,2.08907
15.7709,2.07956
15.774,2.07003
15.777,2.0605
15.78,2.05097
15.783,2.04142
15.786,2.03187
15.7889,2.02232
15.7918,2.01275
15.7947,2.00319
15.7976,1.99361
15.8005,1.98403
15.8033,1.97445
15.8062,1.96486
15.809,1.95526
15.8118,1.94566
15.8146,1.93606
15.8173,1.92645
15.8201,1.91683
15.8228,1.90721
15.8255,1.89759
15.8282,1.88796
15.8309,1.87833
15.8336,1.8687
15.8363,1.85906
15.8389,1.84941
15.8416,1.83977
15.8442,1.83011
15.8468,1.82046
15.8494,1.8108
15.852,1.80114
15.8545,1.79148
15.8571,1.78181
15.8596,1.77214
15.8622,1.76247
15.8647,1.75279
15.8672,1.74312
15.8697,1.73344
15.8722,1.72375
15.8747,1.71407
15.8772,1.70438
15.8797,1.69469
15.8821,1.68499
15.8846,1.6753
15.887,1.6656
15.8894,1.6559
15.8919,1.6462
15.8943,1.6365
15.8967,1.62679
15.8991,1.61708
